time,co,no,no2,so2,o3
2022-03-01 07:00:00,230.08679,,14.166012,3.2122357,48.145996
2022-03-01 08:00:00,214.29951,1.405649,9.073572,2.8234267,52.105053
2022-03-01 09:00:00,205.46748,,6.9292307,2.712426,55.21142
2022-03-01 10:00:00,203.037,1.0597264,5.9646597,2.6589894,58.862896
2022-03-01 11:00:00,205.21832,,5.9428163,2.860972,59.572243
2022-03-01 12:00:00,209.5734,1.0135591,6.2821627,3.0142787,60.725548
2022-03-01 13:00:00,215.08057,,7.288859,2.96896,60.308628
2022-03-01 14:00:00,220.46368,0.8112181,9.781537,2.9152503,59.501507
2022-03-01 15:00:00,225.29161,,12.69448,3.1060948,55.668755
2022-03-01 16:00:00,229.79065,0.38746995,15.364648,3.3197267,47.489105
2022-03-01 17:00:00,230.09268,,15.986542,3.4055743,45.1485
2022-03-01 18:00:00,226.96762,0.44871485,17.277245,3.229868,43.388958
2022-03-01 19:00:00,226.61966,,17.919277,3.0490065,40.7838
2022-03-01 20:00:00,224.07234,0.7749108,17.376682,3.1565695,39.681847
2022-03-01 21:00:00,222.2674,,16.430307,3.1480277,40.186478
2022-03-01 22:00:00,212.50262,0.44126302,14.92558,3.0123262,40.454403
2022-03-01 23:00:00,198.66078,,12.40108,2.7373836,40.53768
2022-03-02 00:00:00,187.76262,0.23724668,10.751363,2.420359,46.04492
2022-03-02 01:00:00,184.97989,,10.870458,2.5111272,41.260708
2022-03-02 02:00:00,185.50536,0.21938361,10.828532,2.3957584,39.708122
2022-03-02 03:00:00,185.5876,,11.516351,2.4754992,40.247093
2022-03-02 04:00:00,189.90497,0.30105874,11.941363,2.8019223,40.023064
2022-03-02 05:00:00,210.23755,,13.746859,3.2329555,38.350353
2022-03-02 06:00:00,237.61691,2.2151916,17.832298,3.59983,34.546513
2022-03-02 07:00:00,241.45146,,14.156827,3.8817022,36.895927
2022-03-02 08:00:00,211.47578,2.5371988,9.279231,3.8726783,44.948612
2022-03-02 09:00:00,197.80289,,7.9152045,4.053064,53.607212
2022-03-02 10:00:00,191.32425,2.007926,6.1951003,3.9537902,62.461044
2022-03-02 11:00:00,185.23709,,5.652695,3.4504275,70.228294
2022-03-02 12:00:00,182.20099,1.3603394,5.007498,2.918416,77.0688
2022-03-02 13:00:00,180.35803,,5.0101914,2.685191,76.48574
2022-03-02 14:00:00,182.11302,0.9040571,5.0512915,2.561073,78.95072
2022-03-02 15:00:00,183.1645,,6.864313,2.5914452,79.28511
2022-03-02 16:00:00,200.10799,0.3856009,10.3859825,2.5438778,68.43615
2022-03-02 17:00:00,197.07085,,10.832836,3.2680347,69.0712
2022-03-02 18:00:00,196.54453,0.17281821,10.368502,4.616684,66.48603
2022-03-02 19:00:00,201.82,,12.121883,5.5523233,58.005474
2022-03-02 20:00:00,205.48701,0.22475888,12.395512,5.94248,55.139786
2022-03-02 21:00:00,200.99149,,12.883711,5.1941047,52.86647
2022-03-02 22:00:00,190.71959,0.20740032,12.096743,5.2339907,51.45568
2022-03-02 23:00:00,185.4996,,9.833458,4.57492,52.345684
2022-03-03 00:00:00,186.50099,0.17170975,9.155811,4.774581,53.782932
2022-03-03 01:00:00,191.74118,,8.375712,4.5216627,53.054764
2022-03-03 02:00:00,193.44746,0.11571543,8.458533,5.368545,51.997147
2022-03-03 03:00:00,194.43066,,8.871103,6.224585,49.832542
2022-03-03 04:00:00,203.08272,0.16544633,9.635799,6.700354,48.854744
2022-03-03 05:00:00,236.41513,,12.721893,6.942983,47.795353
2022-03-03 06:00:00,245.25005,1.5790284,14.027287,6.977956,49.76136
2022-03-03 07:00:00,248.21655,,11.119658,8.50169,54.961205
2022-03-03 08:00:00,217.49084,1.9240592,6.6583376,8.16254,64.58038
2022-03-03 09:00:00,210.50931,,4.8992953,8.5945015,71.26733
2022-03-03 10:00:00,206.08661,1.3706547,4.22388,7.804047,77.76197
2022-03-03 11:00:00,201.86208,,3.7510443,6.797187,79.37395
2022-03-03 12:00:00,194.89305,1.2476971,3.968488,6.2316637,82.7724
2022-03-03 13:00:00,193.74744,,4.5108967,5.554035,85.31485
2022-03-03 14:00:00,191.93712,1.1348332,5.2574277,4.7930193,86.446
2022-03-03 15:00:00,195.6576,,8.151236,3.9902163,83.076454
2022-03-03 16:00:00,220.70554,0.77168846,14.223371,4.091909,70.74233
2022-03-03 17:00:00,234.97478,,19.65534,4.9050756,57.27835
2022-03-03 18:00:00,264.87387,0.5941061,26.084467,5.870994,45.014736
2022-03-03 19:00:00,280.26144,,30.937649,5.5029154,34.930885
2022-03-03 20:00:00,283.52792,0.9200959,31.094883,6.1814322,31.499535
2022-03-03 21:00:00,280.3134,,30.659378,5.5824356,34.077328
2022-03-03 22:00:00,275.1649,0.7108305,26.226856,5.3732977,37.689587
2022-03-03 23:00:00,254.41853,,21.870789,4.597936,39.73227
2022-03-04 00:00:00,245.46597,0.27114844,18.557264,4.275502,42.03389
2022-03-04 01:00:00,235.53325,,16.68854,4.2148438,44.02838
2022-03-04 02:00:00,234.37555,0.17855583,16.12916,3.9773376,46.857723
2022-03-04 03:00:00,239.67365,,16.58462,3.9805918,45.224186
2022-03-04 04:00:00,238.78036,0.26243895,18.085117,4.2221584,43.24475
2022-03-04 05:00:00,250.43898,,19.99039,4.7053776,35.470917
2022-03-04 06:00:00,278.5861,3.6594746,22.325964,4.6941156,32.61443
2022-03-04 07:00:00,260.7406,,19.8114,4.577036,47.011135
2022-03-04 08:00:00,239.62152,2.5967531,12.569934,4.4416738,56.92236
2022-03-04 09:00:00,231.09494,,11.3207655,5.071783,63.034904
2022-03-04 10:00:00,214.0044,2.3217862,8.924968,5.3324986,73.23117
2022-03-04 11:00:00,208.27455,,7.494983,5.342827,76.155495
2022-03-04 12:00:00,206.10466,1.8596537,7.05033,4.8423915,81.55234
2022-03-04 13:00:00,204.93234,,6.6807113,4.207994,84.58597
2022-03-04 14:00:00,204.54175,1.1915141,6.910111,3.38882,88.15123
2022-03-04 15:00:00,208.59068,,9.078569,3.039581,84.076866
2022-03-04 16:00:00,230.10257,0.76436454,17.015697,3.9340692,69.43855
2022-03-04 17:00:00,250.53987,,22.193434,4.431861,59.26792
2022-03-04 18:00:00,259.26663,0.76714194,24.974146,5.058219,50.6684
2022-03-04 19:00:00,261.09634,,25.069063,4.51859,47.25295
2022-03-04 20:00:00,274.4865,0.8206449,28.094286,4.9455066,42.00902
2022-03-04 21:00:00,290.73605,,27.596342,4.1235495,34.765617
2022-03-04 22:00:00,284.55737,0.5203376,26.978868,3.7777922,35.435013
2022-03-04 23:00:00,252.11345,,25.731583,3.0783625,36.09762
2022-03-05 00:00:00,240.71619,0.34077007,23.051455,2.7731595,33.592068
2022-03-05 01:00:00,229.31804,,17.074177,2.359494,40.251175
2022-03-05 02:00:00,210.50598,0.12353141,12.128033,2.0667984,46.11016
2022-03-05 03:00:00,202.6094,,9.552618,1.8033645,48.056408
2022-03-05 04:00:00,195.1498,0.13496937,9.175119,1.9014088,49.29316
2022-03-05 05:00:00,204.14696,,12.068352,2.4027267,52.517384
2022-03-05 06:00:00,220.91812,0.77621466,15.102459,2.717627,52.40641
2022-03-05 07:00:00,218.44576,,14.392773,2.8363087,58.94712
2022-03-05 08:00:00,205.20715,0.8933085,8.731784,2.5089548,62.898132
2022-03-05 09:00:00,205.10109,,7.7878637,1.8855246,66.81496
2022-03-05 10:00:00,199.14984,0.76305586,6.7324047,1.3351809,70.92228
2022-03-05 11:00:00,188.81506,,6.510959,1.2521966,72.40074
2022-03-05 12:00:00,186.51892,0.4799743,6.1169186,1.2579378,76.08853
2022-03-05 13:00:00,180.94023,,5.859145,1.2405224,76.47139
2022-03-05 14:00:00,185.52242,0.34458977,5.9682484,1.5575949,76.8964
2022-03-05 15:00:00,190.64305,,6.088998,1.237396,76.5433
2022-03-05 16:00:00,195.44301,0.18926905,6.8841925,1.0875571,74.007324
2022-03-05 17:00:00,196.79852,,8.7270975,1.2978063,72.452065
2022-03-05 18:00:00,200.0691,0.122874156,8.279408,1.6250184,70.85553
2022-03-05 19:00:00,202.17513,,8.576404,2.022432,70.978485
2022-03-05 20:00:00,204.99329,0.09398349,8.744937,2.4497097,69.471
2022-03-05 21:00:00,212.9,,8.226519,2.6352181,66.80286
2022-03-05 22:00:00,211.47186,0.07504397,6.9986553,3.2190428,66.90028
2022-03-05 23:00:00,211.00201,,5.8949566,2.8278358,67.14302
2022-03-06 00:00:00,218.38637,0.061355367,5.106188,2.2261448,68.58194
2022-03-06 01:00:00,217.93147,,5.5652456,2.0374956,65.514336
2022-03-06 02:00:00,205.91896,0.07499778,4.9497156,1.7547847,62.193356
2022-03-06 03:00:00,199.40553,,5.0476933,1.8544598,61.854744
2022-03-06 04:00:00,210.16008,0.08443023,5.624717,1.7230946,61.42646
2022-03-06 05:00:00,211.9632,,6.7194233,1.8796227,58.041344
2022-03-06 06:00:00,219.57138,0.2483631,8.819552,1.8053577,57.37121
2022-03-06 07:00:00,221.8218,,9.60564,1.9264588,60.311096
2022-03-06 08:00:00,218.70462,0.4733307,8.362724,1.747054,61.4012
2022-03-06 09:00:00,225.0506,,7.478417,1.6381953,62.400482
2022-03-06 10:00:00,228.58798,0.47444287,7.1414495,1.5928023,63.175034
2022-03-06 11:00:00,220.83347,,7.4462214,1.6327134,62.138023
2022-03-06 12:00:00,222.01752,0.45147327,7.8659964,1.6657431,63.411858
2022-03-06 13:00:00,218.27808,,8.453284,1.6807853,63.984016
2022-03-06 14:00:00,215.82733,0.56608546,8.999893,1.7494485,64.199104
2022-03-06 15:00:00,211.40028,,10.288532,1.6254661,64.17402
2022-03-06 16:00:00,220.7052,0.2628671,11.466709,1.5756143,61.39498
2022-03-06 17:00:00,242.09,,13.030949,1.8388917,51.613083
2022-03-06 18:00:00,253.74272,0.31159607,13.878018,2.0621247,48.017178
2022-03-06 19:00:00,260.42377,,15.545107,2.1731257,47.483185
2022-03-06 20:00:00,265.32825,0.25667202,16.546957,2.2037394,47.425163
2022-03-06 21:00:00,266.31693,,17.007603,2.2285178,45.22032
2022-03-06 22:00:00,257.64798,0.28248692,16.946316,2.302803,42.461372
2022-03-06 23:00:00,239.29509,,16.027027,2.4699993,41.6176
2022-03-07 00:00:00,230.48404,0.25034642,14.96569,2.4166305,43.494003
2022-03-07 01:00:00,231.61444,,13.826322,2.4955807,41.80659
2022-03-07 02:00:00,224.91986,0.17534575,12.469321,2.3783197,43.868496
2022-03-07 03:00:00,224.73871,,12.837606,2.273202,42.180145
2022-03-07 04:00:00,221.39899,0.346819,13.749549,2.406166,40.72246
2022-03-07 05:00:00,237.40034,,15.973311,2.8568258,42.863625
2022-03-07 06:00:00,289.86102,4.894614,19.11703,3.1721826,35.722946
2022-03-07 07:00:00,262.7303,,21.06498,3.5551295,45.993908
2022-03-07 08:00:00,241.35728,3.7623851,14.418878,3.7306654,54.3603
2022-03-07 09:00:00,235.14154,,12.665966,3.977789,57.385452
2022-03-07 10:00:00,237.06985,3.1703484,12.270348,3.7526498,62.61921
2022-03-07 11:00:00,230.90256,,11.021392,3.8170888,64.08111
2022-03-07 12:00:00,221.71465,2.637424,8.821177,3.710291,69.74147
2022-03-07 13:00:00,215.23874,,7.8816776,3.2606914,74.69844
2022-03-07 14:00:00,214.13586,1.3160295,8.527631,3.1764991,73.92534
2022-03-07 15:00:00,214.19606,,9.851247,3.1610556,70.95267
2022-03-07 16:00:00,217.5667,0.57434416,13.606903,2.7448797,63.09817
2022-03-07 17:00:00,226.6524,,17.472229,3.1633894,60.55207
2022-03-07 18:00:00,240.21237,0.5626166,20.33234,3.2793145,52.359337
2022-03-07 19:00:00,247.28386,,21.995697,3.3153286,47.95627
2022-03-07 20:00:00,249.44676,0.58181995,21.61139,2.9961865,43.129036
2022-03-07 21:00:00,230.43323,,21.470802,2.5079496,49.69535
2022-03-07 22:00:00,207.73146,0.10552981,15.868165,1.0024693,52.247276
2022-03-07 23:00:00,192.73973,,9.268257,0.7307222,54.518433
2022-03-08 00:00:00,186.51927,0.08453016,7.8936496,0.76237684,57.016735
2022-03-08 01:00:00,189.66019,,7.9789867,1.0516281,55.11281
2022-03-08 02:00:00,192.47964,0.06437162,7.2610292,0.7950689,58.37264
2022-03-08 03:00:00,194.5409,,7.383644,0.96522975,54.764412
2022-03-08 04:00:00,204.05266,0.1134346,7.69329,1.2184741,51.680107
2022-03-08 05:00:00,226.47778,,9.941477,1.3474573,47.465042
2022-03-08 06:00:00,238.58153,0.5963816,14.210379,1.3398776,45.921574
2022-03-08 07:00:00,247.79654,,12.894098,1.6375451,46.679245
2022-03-08 08:00:00,243.96466,1.1340866,10.393393,1.7253045,46.11476
2022-03-08 09:00:00,240.07387,,9.877779,1.7558506,45.915524
2022-03-08 10:00:00,234.78938,1.3200135,10.523304,1.918572,46.057877
2022-03-08 11:00:00,235.13864,,10.977089,1.9453026,45.814114
2022-03-08 12:00:00,234.07439,1.1788895,10.814798,1.8771544,46.68081
2022-03-08 13:00:00,231.05026,,10.891294,1.8810018,47.56205
2022-03-08 14:00:00,234.02412,1.0717943,10.705483,2.2619205,49.464832
2022-03-08 15:00:00,241.2093,,13.24516,2.6429772,48.162834
2022-03-08 16:00:00,246.94034,0.6754881,17.986008,2.499462,47.23337
2022-03-08 17:00:00,247.2662,,19.545809,2.7904434,45.259506
2022-03-08 18:00:00,252.11198,0.37921667,20.390753,3.1902943,43.860138
2022-03-08 19:00:00,257.1504,,20.479822,3.9847097,43.375687
2022-03-08 20:00:00,242.6414,0.22609471,18.659252,3.610831,43.685204
2022-03-08 21:00:00,237.2503,,16.97428,3.07233,45.709755
2022-03-08 22:00:00,234.25092,0.2356515,16.280895,2.7240503,45.88026
2022-03-08 23:00:00,219.04662,,10.807303,2.487596,47.983883
2022-03-09 00:00:00,211.43826,0.1517435,8.1753435,2.4375665,49.739914
2022-03-09 01:00:00,210.53853,,7.673636,2.2839332,48.36764
2022-03-09 02:00:00,213.8557,0.10703349,7.24653,2.243219,51.895462
2022-03-09 03:00:00,219.47878,,6.9615955,2.3130279,51.069088
2022-03-09 04:00:00,225.85727,0.13131806,7.066474,2.4747353,51.087753
2022-03-09 05:00:00,242.60909,,9.545862,2.8444288,49.6453
2022-03-09 06:00:00,262.07138,0.6713697,11.6012,3.241485,49.48326
2022-03-09 07:00:00,264.56497,,10.272223,3.70531,49.15039
2022-03-09 08:00:00,260.84552,1.3501343,8.575282,3.9665053,53.51689
2022-03-09 09:00:00,258.06717,,7.671629,3.9825494,55.649525
2022-03-09 10:00:00,254.56587,1.3872365,7.3540516,3.8524632,58.4982
2022-03-09 11:00:00,249.62093,,7.688543,3.3967636,63.21104
2022-03-09 12:00:00,247.72092,1.29917,7.3290253,3.2359536,64.99157
2022-03-09 13:00:00,242.64026,,6.723799,3.402576,68.99315
2022-03-09 14:00:00,222.90506,1.0285362,6.4995565,3.069715,77.31825
2022-03-09 15:00:00,210.24031,,7.46061,2.8526444,79.04748
2022-03-09 16:00:00,216.38275,0.50495255,10.83744,2.931559,66.47308
2022-03-09 17:00:00,217.31401,,13.089237,2.9223788,63.167416
2022-03-09 18:00:00,217.37112,0.21736568,14.831317,3.3421657,64.25412
2022-03-09 19:00:00,226.82877,,15.875959,3.9270434,62.82173
2022-03-09 20:00:00,235.63858,0.2500471,15.312777,3.7382648,57.12245
2022-03-09 21:00:00,240.89735,,16.14354,3.4629724,47.951057
2022-03-09 22:00:00,242.32355,0.20712143,14.63619,3.0106184,48.769577
2022-03-09 23:00:00,242.66022,,13.314691,3.0403893,45.58413
2022-03-10 00:00:00,280.0617,0.17795986,13.167057,3.5533655,44.96521
2022-03-10 01:00:00,292.29733,,11.978117,3.8463206,45.816864
2022-03-10 02:00:00,298.86642,0.12444802,12.2917595,4.1674757,43.362225
2022-03-10 03:00:00,300.52457,,12.286225,4.533867,40.428864
2022-03-10 04:00:00,298.6797,0.17002578,12.556663,4.813545,39.734116
2022-03-10 05:00:00,295.0932,,16.326181,5.0575895,41.06929
2022-03-10 06:00:00,318.8963,2.8829083,17.445808,5.23864,40.945587
2022-03-10 07:00:00,289.37534,,9.891352,4.6608763,50.110374
2022-03-10 08:00:00,285.51163,2.006578,6.345504,4.230337,57.17275
2022-03-10 09:00:00,284.4425,,5.8195596,3.8431017,61.38951
2022-03-10 10:00:00,276.3531,1.337419,5.382856,3.278778,64.91435
2022-03-10 11:00:00,267.12625,,5.1336946,3.105956,68.02227
2022-03-10 12:00:00,257.9645,1.3575019,5.041068,2.7941597,71.72307
2022-03-10 13:00:00,251.06119,,5.357227,2.6292036,74.14456
2022-03-10 14:00:00,249.92563,1.2515644,5.733099,2.5320334,75.43979
2022-03-10 15:00:00,248.32378,,7.694471,2.3620148,74.97102
2022-03-10 16:00:00,257.70898,0.5874253,12.920264,2.4443345,69.93587
2022-03-10 17:00:00,252.86853,,15.786146,2.4952059,67.02204
2022-03-10 18:00:00,245.63748,0.37064224,18.3852,2.7482905,63.78929
2022-03-10 19:00:00,249.491,,20.756187,3.3277588,56.378456
2022-03-10 20:00:00,241.42561,0.43887296,20.274767,2.9841692,52.988514
2022-03-10 21:00:00,236.78555,,18.400429,2.7323813,53.72673
2022-03-10 22:00:00,229.19345,0.29149127,15.721591,2.7620714,56.83658
2022-03-10 23:00:00,226.68518,,13.79372,2.649042,56.869553
2022-03-11 00:00:00,213.19815,0.14002933,11.677699,2.4047327,62.21833
2022-03-11 01:00:00,212.76662,,11.707316,2.721583,58.572716
2022-03-11 02:00:00,209.13965,0.1425775,9.604557,2.4702232,58.20404
2022-03-11 03:00:00,203.41896,,10.3666115,2.531042,57.67959
2022-03-11 04:00:00,198.65123,0.18493475,13.660104,2.7865088,53.63893
2022-03-11 05:00:00,215.2516,,17.454245,3.5157318,50.06259
2022-03-11 06:00:00,243.8381,2.8814197,25.64119,4.274682,50.007477
2022-03-11 07:00:00,219.99907,,11.891657,4.1275854,61.371246
2022-03-11 08:00:00,210.64359,2.4578578,6.9839616,3.9968581,73.46012
2022-03-11 09:00:00,200.13,,6.6037087,4.1527815,78.5701
2022-03-11 10:00:00,195.51031,1.8968517,5.2667828,3.7150655,81.27899
2022-03-11 11:00:00,190.96939,,4.858167,3.1944723,83.93218
2022-03-11 12:00:00,183.06647,1.5217215,4.507478,2.756261,86.75401
2022-03-11 13:00:00,182.5809,,4.8442354,2.719002,87.316635
2022-03-11 14:00:00,186.38123,1.2232653,5.3941813,2.7308893,84.94786
2022-03-11 15:00:00,185.76636,,6.961405,2.7219167,80.28746
2022-03-11 16:00:00,196.62773,0.5340457,12.239922,2.8129568,72.2992
2022-03-11 17:00:00,207.42844,,15.665478,3.2105696,67.54698
2022-03-11 18:00:00,209.041,0.29180568,17.979908,3.7763534,63.942963
2022-03-11 19:00:00,221.93747,,21.64568,4.69052,54.57392
2022-03-11 20:00:00,232.70413,0.99899286,24.865658,5.161851,52.023586
2022-03-11 21:00:00,248.93338,,27.236456,5.006129,46.851665
2022-03-11 22:00:00,239.3693,0.8280518,21.751024,4.2622705,46.299755
2022-03-11 23:00:00,226.14177,,16.422886,3.5395722,45.70215
2022-03-12 00:00:00,228.86273,0.15857182,12.720762,2.962201,48.337944
2022-03-12 01:00:00,227.37401,,10.15792,2.8680277,49.12324
2022-03-12 02:00:00,217.8885,0.15012747,9.447669,2.9341667,48.894344
2022-03-12 03:00:00,216.66214,,9.70159,2.737952,47.807472
2022-03-12 04:00:00,212.6933,0.191676,11.381444,2.8802028,47.333878
2022-03-12 05:00:00,216.17111,,14.875828,3.0826719,45.502354
2022-03-12 06:00:00,233.20753,2.0470557,15.6278,3.3792984,49.230732
2022-03-12 07:00:00,214.60284,,7.978766,3.4230394,65.87191
2022-03-12 08:00:00,205.35104,1.5762308,4.7632055,3.6095927,70.75183
2022-03-12 09:00:00,197.83435,,4.4855695,3.4790587,72.80145
2022-03-12 10:00:00,201.47081,1.4072796,4.2098265,3.4734883,76.10933
2022-03-12 11:00:00,198.12875,,4.298764,3.6037946,77.32832
2022-03-12 12:00:00,195.91965,1.1808903,4.480661,3.6707704,78.11914
2022-03-12 13:00:00,195.91806,,4.688198,3.6860328,78.00065
2022-03-12 14:00:00,193.86755,0.9983739,4.860394,3.635499,79.39343
2022-03-12 15:00:00,195.26363,,5.7088065,3.2449455,77.411385
2022-03-12 16:00:00,198.21365,0.8567103,9.174247,3.090271,76.08267
2022-03-12 17:00:00,217.00455,,12.05967,3.7473385,71.135635
2022-03-12 18:00:00,230.05756,0.33069545,14.670306,4.1024623,56.841225
2022-03-12 19:00:00,242.68518,,19.28785,4.012847,54.589714
2022-03-12 20:00:00,249.41382,0.64577854,20.7762,3.5051713,47.976944
2022-03-12 21:00:00,237.62436,,16.183275,3.4884167,53.138336
2022-03-12 22:00:00,221.4216,0.21977086,11.552539,2.4555078,58.317078
2022-03-12 23:00:00,213.87454,,10.677759,2.3618798,58.258514
2022-03-13 00:00:00,218.87756,0.09666933,9.941576,2.353019,57.36217
2022-03-13 01:00:00,215.7767,,11.88106,2.2783196,52.1554
2022-03-13 02:00:00,210.90234,0.12215473,12.170773,2.2121754,50.526157
2022-03-13 03:00:00,212.405,,11.734465,2.6687558,51.302544
2022-03-13 04:00:00,210.52084,0.16370195,13.430428,3.2640913,50.661736
2022-03-13 05:00:00,215.12662,,15.432966,3.4146018,48.56997
2022-03-13 06:00:00,242.58945,3.5801122,17.233736,3.8189826,47.25495
2022-03-13 07:00:00,225.39557,,13.880112,4.4163427,56.93707
2022-03-13 08:00:00,213.45602,2.4610436,8.537383,4.506873,67.73101
2022-03-13 09:00:00,209.0473,,6.729631,4.380155,71.895615
2022-03-13 10:00:00,202.55905,1.7889825,5.8134875,4.233275,77.585396
2022-03-13 11:00:00,203.61969,,5.767626,4.2984605,80.57187
2022-03-13 12:00:00,197.67686,1.6266366,5.1611004,4.447859,84.739235
2022-03-13 13:00:00,196.12912,,4.560068,4.104539,87.10203
2022-03-13 14:00:00,196.79564,0.8922174,4.4644494,3.6137102,90.15048
2022-03-13 15:00:00,197.48453,,5.6621413,3.6861148,88.817665
2022-03-13 16:00:00,207.71745,0.8361747,10.753734,3.8218815,79.00286
2022-03-13 17:00:00,223.22452,,14.723919,4.187747,72.54234
2022-03-13 18:00:00,241.80615,0.3285283,17.363684,4.3308253,64.049515
2022-03-13 19:00:00,255.6402,,18.235043,4.4900937,56.609234
2022-03-13 20:00:00,258.48618,0.5159819,18.27467,4.487049,55.691135
2022-03-13 21:00:00,250.45026,,18.708698,4.343274,56.479767
2022-03-13 22:00:00,235.44235,0.28763127,17.419401,4.0249333,55.11599
2022-03-13 23:00:00,228.93097,,16.405937,4.0713177,53.526756
2022-03-14 00:00:00,237.03021,0.18326229,15.610018,3.765564,55.316566
2022-03-14 01:00:00,235.32368,,13.642728,3.4345822,56.210487
2022-03-14 02:00:00,231.14561,0.1464584,13.0618725,3.1991868,56.973522
2022-03-14 03:00:00,229.20117,,13.122675,3.1141384,57.56088
2022-03-14 04:00:00,225.0744,0.23270008,14.460037,3.2608438,53.75215
2022-03-14 05:00:00,234.436,,20.629086,3.5334542,43.550377
2022-03-14 06:00:00,264.72333,6.8047895,20.110895,4.0244784,36.390312
2022-03-14 07:00:00,244.26498,,15.273171,4.0149,58.908257
2022-03-14 08:00:00,235.49472,3.0739853,10.824842,4.2953405,66.13086
2022-03-14 09:00:00,231.40125,,8.624037,5.024258,72.794525
2022-03-14 10:00:00,218.08646,2.2221975,7.2242656,4.9801126,80.130424
2022-03-14 11:00:00,209.05571,,6.7231765,4.464958,85.63127
2022-03-14 12:00:00,205.962,1.4706678,6.6571455,4.2000537,89.559204
2022-03-14 13:00:00,202.0063,,6.5316696,4.630728,90.18431
2022-03-14 14:00:00,205.88577,1.4496055,7.2570095,3.9780588,94.964874
2022-03-14 15:00:00,208.60626,,8.30725,4.0139623,91.0652
2022-03-14 16:00:00,218.52156,0.6391883,14.272889,4.372701,84.9837
2022-03-14 17:00:00,264.9236,,18.785896,4.203166,67.84475
2022-03-14 18:00:00,288.33398,0.33046454,20.545073,4.466873,55.75184
2022-03-14 19:00:00,290.5288,,20.821478,4.199128,52.693253
2022-03-14 20:00:00,283.65665,0.52795815,19.1985,4.2352557,51.412506
2022-03-14 21:00:00,277.34625,,17.208406,4.010039,54.051643
2022-03-14 22:00:00,268.97235,0.2767422,14.249412,3.5496902,55.81374
2022-03-14 23:00:00,257.4698,,12.406871,3.5586715,56.948013
2022-03-15 00:00:00,253.85835,0.1490168,11.235857,3.8049884,57.723495
2022-03-15 01:00:00,248.67383,,10.601669,3.8930173,58.908936
2022-03-15 02:00:00,243.33835,0.13967937,10.154782,3.3241603,59.328125
2022-03-15 03:00:00,240.00307,,11.773933,3.6924133,58.114494
2022-03-15 04:00:00,239.59546,0.18096814,15.517682,3.897462,52.895733
2022-03-15 05:00:00,253.34172,,22.170649,4.5487137,42.26964
2022-03-15 06:00:00,294.40558,7.078041,24.8804,5.04512,35.199123
2022-03-15 07:00:00,289.38544,,21.417725,6.883916,48.64891
2022-03-15 08:00:00,266.78958,6.3117495,16.909164,7.7836885,59.45675
2022-03-15 09:00:00,243.47902,,13.417007,8.838704,67.409355
2022-03-15 10:00:00,236.813,3.5089803,10.397076,8.089717,82.1233
2022-03-15 11:00:00,228.98837,,8.424857,7.105053,87.73695
2022-03-15 12:00:00,218.54007,2.342373,7.7880626,6.662305,95.18271
2022-03-15 13:00:00,205.87617,,8.129973,6.6741257,95.39398
2022-03-15 14:00:00,202.19925,1.5112436,8.442993,6.37769,98.70291
2022-03-15 15:00:00,205.33316,,10.473292,5.310085,96.239365
2022-03-15 16:00:00,221.23827,1.0587264,17.018833,5.104998,85.25206
2022-03-15 17:00:00,260.48053,,21.647552,4.7054214,72.857086
2022-03-15 18:00:00,288.6919,0.46095398,23.81069,5.6164174,59.401863
2022-03-15 19:00:00,282.33405,,19.016705,5.4676123,60.320396
2022-03-15 20:00:00,275.255,0.3810383,18.305792,5.0702553,60.48891
2022-03-15 21:00:00,270.64233,,17.352081,4.594355,59.724552
2022-03-15 22:00:00,274.07727,0.22163248,14.982544,3.826301,61.256275
2022-03-15 23:00:00,276.0274,,13.061287,3.8422403,62.064835
2022-03-16 00:00:00,282.38788,0.14341417,12.258862,4.2917385,64.88154
2022-03-16 01:00:00,284.26434,,11.98638,4.206207,62.915108
2022-03-16 02:00:00,278.9967,0.1195497,11.142682,4.236462,61.878952
2022-03-16 03:00:00,276.07944,,11.444147,4.225839,64.417145
2022-03-16 04:00:00,276.50375,0.16439117,13.838004,3.9853418,62.79634
2022-03-16 05:00:00,286.13864,,21.269386,4.671691,54.580437
2022-03-16 06:00:00,314.7694,3.8194299,23.182575,5.1859956,43.206535
2022-03-16 07:00:00,296.2272,,21.349005,5.778638,49.266823
2022-03-16 08:00:00,279.6978,4.335385,16.521946,6.211071,56.944244
2022-03-16 09:00:00,268.17227,,13.903108,6.52868,67.72967
2022-03-16 10:00:00,252.69067,2.548271,9.284701,5.4265,78.16058
2022-03-16 11:00:00,242.94164,,6.281436,4.564331,84.45216
2022-03-16 12:00:00,230.14569,1.1848574,6.060123,4.5185027,90.51158
2022-03-16 13:00:00,228.34283,,6.464271,4.873634,91.42915
2022-03-16 14:00:00,229.26436,1.0968344,7.200853,4.89311,93.15997
2022-03-16 15:00:00,230.56804,,11.965395,4.7943125,89.29291
2022-03-16 16:00:00,249.03879,0.83043265,17.319351,4.390298,79.948616
2022-03-16 17:00:00,295.03314,,22.835192,5.1260824,66.94447
2022-03-16 18:00:00,325.93732,0.56679994,26.65628,5.56896,61.865112
2022-03-16 19:00:00,327.20206,,30.074455,6.058215,50.56015
2022-03-16 20:00:00,314.55786,1.3496529,31.621826,6.1245995,47.90753
2022-03-16 21:00:00,334.93832,,29.846333,6.582425,47.178127
